,OrbitingCameraControl.object_x,OrbitingCameraControl.object_y,OrbitingCameraControl.object_z,OrbitingCameraControl.phi,OrbitingCameraControl.radius,OrbitingCameraControl.theta,SunControl.air,SunControl.altitude,SunControl.background_strength,SunControl.dust,SunControl.elevation,SunControl.intensity,SunControl.ozone,SunControl.rotation,SunControl.size,environment,id_l2_3_0,id_linf_4,id_linf_8,id_non_rob,is_correct_l2_3_0,is_correct_linf_4,is_correct_linf_8,is_correct_non_rob,loss_l2_3_0,loss_linf_4,loss_linf_8,loss_non_rob,model,output_type,prediction_l2_3_0,prediction_linf_4,prediction_linf_8,prediction_non_rob
290,-0.5,0,0.253,1.57,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,195ea640-fc3e-49bf-b532-dd97f87c17d4,045e6da7-6027-42a3-9997-c7290f456a19,cb7f3686-4890-4b30-8966-2ecd84ab5b35,c0073e3d-439e-471d-9ae5-e2a75789fd9b,False,False,False,False,2.844204,2.9252212,4.6155233,2.21136,017_orange.blend,classes,"pool table, billiard table, snooker table",ping-pong ball,"pool table, billiard table, snooker table",ping-pong ball
291,-0.5,0,0.253,1.57,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,79e6fc28-01ea-408f-ae79-480b17c0e9e1,674aca4a-e241-4ede-87db-8b31f56d61fc,2066e78d-2f80-4985-b0b3-9e14ff25e335,801409b6-899c-47fe-b078-b5621268e2ce,False,False,False,False,2.9534245,2.7631354,5.1277394,2.469826,017_orange.blend,classes,"pool table, billiard table, snooker table",ping-pong ball,"pool table, billiard table, snooker table",ping-pong ball
292,-0.5,0,0.253,1.57,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8ae1ab83-e079-4b7c-89ea-646528132b4d,a47c6a98-b027-49d8-bde0-fc78333bca49,558bd8d3-a67b-4136-ab26-c11903fb4ea5,69abcdfc-6f93-4690-b5a1-155b45770cc3,False,False,False,True,2.8310337000000003,2.7222779999999998,4.622305,1.055341,017_orange.blend,classes,ping-pong ball,ping-pong ball,"pool table, billiard table, snooker table",orange
293,-0.5,0,0.253,1.57,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,13806cdc-22eb-492f-a725-954fa1c50c0b,a17a87ce-415c-4331-8709-536b1bea9efc,29fd5c64-8a74-4956-9b23-dd4bf97f8025,73f46dfc-0be1-4875-9fc2-4a753feb0280,False,False,False,True,2.4028466,3.1814876,3.986186,0.35088927,017_orange.blend,classes,ping-pong ball,ping-pong ball,ping-pong ball,orange
294,-0.5,0,0.253,1.57,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,92f2a817-1ef1-4b35-b09b-c3e9a70868f1,ccf8488f-7cf1-4e51-bfc1-8789d79fbe05,d57bf1dc-8382-463b-a7d1-0821f2636b5a,5a7395ef-35ca-4a79-8947-bff754cc08e5,False,False,False,True,3.502073,3.8367321000000003,6.4346285000000005,1.0864086000000002,017_orange.blend,classes,"pool table, billiard table, snooker table","pool table, billiard table, snooker table","pool table, billiard table, snooker table",orange
295,-0.5,0,0.253,1.57,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,2787cd99-f362-4b42-8968-bb7f8e817490,c042462b-50ad-4805-b0d8-0fd31e23608c,18aa3962-4ec6-4bb5-a310-9fb7252dffd9,8aa897ad-e5ae-4f62-a9a3-925231da45c1,False,False,False,False,3.8086114,3.8635309,7.443380400000001,2.751992,017_orange.blend,classes,"pool table, billiard table, snooker table","pool table, billiard table, snooker table","pool table, billiard table, snooker table","switch, electric switch, electrical switch"
296,-0.5,0,0.253,1.57,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,32426ea6-0123-40c0-aecd-5c4e27f7fa3e,8c0a3182-8fbf-475f-99e9-015d9f9041a8,9a93be9b-d401-44fe-bce3-c3b4984c4d60,0827bef8-ff01-44e9-aa77-43fd206dc547,True,False,False,False,1.1423337,1.9844884999999999,2.4815464,1.7134493999999998,017_orange.blend,classes,orange,ping-pong ball,"pool table, billiard table, snooker table",ping-pong ball
297,-0.5,0,0.253,1.57,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,08a22c4d-c148-4e2f-bc80-084e75094807,37602df4-b35e-46e8-aaf6-dc7f8686898d,4beb0da8-415c-4ca8-8216-5138348b792b,7a7afb35-5f97-45b7-b88b-29a5f8f051dc,False,False,False,True,1.9769400000000001,2.2623773,3.8973273999999996,0.91874903,017_orange.blend,classes,ping-pong ball,ping-pong ball,ping-pong ball,orange
298,-0.5,0,0.253,1.57,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,6f1c5407-2987-452f-b1e5-a3a1c908330b,fecd307e-3ca2-4247-ad71-1cf45569d2de,37d6bc36-4a58-4ea7-b213-84bf2724aa03,81198cd0-447b-4cb2-af0b-587441bf8e4a,False,False,False,True,2.4317349999999998,2.2863843,4.718114,0.8602985999999999,017_orange.blend,classes,ping-pong ball,ping-pong ball,"pool table, billiard table, snooker table",orange
299,-0.5,0,0.253,1.57,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a8a28679-148d-463f-8a9c-1ffa3cd71b3a,f5c0ea60-4f4f-48a9-8e1e-0b4e6486a7ae,cd6b8066-e2f6-4dd3-8eda-66e5d9855146,4f8e44ef-5149-4ddf-ad7f-3762c00e0441,False,False,False,True,2.6036148,2.2533996,4.5717163,1.0071702,017_orange.blend,classes,ping-pong ball,ping-pong ball,"pool table, billiard table, snooker table",orange
300,-0.5,0,0.253,0.0,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,61e60d6c-42d8-498f-b2dd-c2af67a5216a,47d6054c-6080-4140-9ce7-4e8206627d78,5d8fc0eb-85a4-4b09-bfbd-ad9da31614de,cdf554b9-82bc-4025-87a9-b44587a351b5,False,False,True,True,3.3024364,0.99694836,0.95757496,0.7038704000000001,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
301,-0.5,0,0.253,0.0,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8e5d8116-0f34-4f13-a744-89d2fccccf78,4c3806fb-2fab-4528-b3a5-b34681b9620a,7ef3f16d-6399-4114-8000-461e6696dfb7,cd8332c6-a7d1-48bf-87fa-ab0f51c027e2,False,False,True,True,3.9765455999999997,1.3343874,0.6866098,0.5231509,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
302,-0.5,0,0.253,0.0,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,743ab5e7-1ccb-4494-9e6a-774d27208549,c07e1244-1739-4326-a4eb-e3a7142a1856,57145707-df3b-4771-a741-f0bcf8c62f8b,879a27ba-f710-4d84-924a-76e8332e0e9a,False,False,True,False,4.4452324,2.3631992000000004,1.1039377000000001,2.7066047,011_banana.blend,classes,"flatworm, platyhelminth","flatworm, platyhelminth",banana,nipple
303,-0.5,0,0.253,0.0,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f586f61a-f512-4c71-a83b-a0fa5c161f0a,ec48a60d-973b-4013-b865-5d5e63e312fb,e835e87c-5203-4f4f-b704-5c41aaf6cb83,93e7e126-3614-47e8-bc11-30f22e2ea9c6,False,False,True,False,3.6348597999999996,2.8194466,1.7778740000000002,2.7898717,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,nipple
304,-0.5,0,0.253,0.0,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,c7a93c44-b30b-4666-9446-4fb56ddca439,b77bd724-f749-4886-a61a-ff339c32efd9,a84399f0-33e2-4cf8-896d-9c4e6b64f601,f8870567-162e-4bfb-8062-451259faf5d4,False,False,False,True,4.091988,2.475582,2.1852555000000002,0.42158368,011_banana.blend,classes,"flatworm, platyhelminth",slug,"nematode, nematode worm, roundworm",banana
305,-0.5,0,0.253,0.0,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5a0a82fa-dbc9-4979-a0dd-dc4b398af1b4,825d497d-1cc7-4b3d-9896-2c0f7641d252,938c04a2-4d8a-4f65-a976-5fe9c8529002,18ad545e-8471-4e31-83b1-2a2f76777766,False,False,False,True,3.8935616000000004,2.1676664,1.7095177,0.43124953,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",banana
306,-0.5,0,0.253,0.0,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f6c3bbf8-d771-4782-9872-ed9e187ae664,8b4c9e3c-3020-4bb8-bf9b-d4c2a85d1c49,6da883a1-210a-416f-b2aa-8d5661372205,ff79c5a4-fb3d-4f1f-b80e-1897dac5f4c9,False,False,True,True,3.9474519999999997,1.687415,1.4464158999999999,0.6234568,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
307,-0.5,0,0.253,0.0,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f1da9511-1469-43b2-b920-d0f7cfd5373e,ddaf5ac8-06e6-47db-a874-799da2e3d322,a07f3412-c9bb-4e5e-beeb-559b83adf753,cfe6a8dc-0656-45f4-94e2-e680a520feef,False,False,False,True,4.064005,1.7085120999999999,2.2341611,1.2358425,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",banana
308,-0.5,0,0.253,0.0,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,3b15143f-75cf-413f-8ff3-e61110af8b81,240b6bd8-4687-40e4-a26f-ded6092930c9,f632e4d0-eca1-4f50-9175-5e4cf171ff58,d0200a97-bdd9-4517-ba7e-9d3cb0255108,False,False,False,False,3.7091894,1.9248579,2.506349,2.6618192,011_banana.blend,classes,"flatworm, platyhelminth",slug,"nematode, nematode worm, roundworm",coffee mug
309,-0.5,0,0.253,0.0,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,d91a113d-ecab-4067-be9a-ed9aed2599af,525ce43b-1ef5-48d3-9737-869ab21397f0,6336a8d0-1f92-4e6f-99c2-91eae5a4d710,513ca4dd-552a-44db-9f41-6bb521809579,False,False,True,True,3.7447953000000003,1.4305496000000002,1.6366578,0.49624673,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
310,-0.5,0,0.253,0.17444444444444443,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,2b3eacfb-7234-4e64-9fd3-a424b2ef3d46,f1aa0481-309b-464b-a5c1-a2a15136d09f,ebd42c0a-00e3-42e1-81fb-e3b363ba08a3,0dbafa0b-fd73-45f1-bbd5-f3393eafdb2d,False,False,True,True,2.8298997999999997,0.9603446,0.7808576,0.41870233,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
311,-0.5,0,0.253,0.17444444444444443,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,7f6bab01-6e63-42e4-a30f-5dbc48f7d87d,60b3711d-604f-4936-88cd-4ed5dce3e0fb,4c794fcd-80df-406d-ae68-00d44f3b27e3,f63f66dc-7cc7-4631-ba2f-e27e0a97bc17,False,False,True,True,3.7287440000000003,1.1921386999999999,0.732657,0.28420153,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
312,-0.5,0,0.253,0.17444444444444443,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,72fb1688-a8c4-4693-b68b-cd3adcdff439,5c747c88-27f2-43cf-834b-550c427c06c5,dd1065ad-4d76-40ad-ac8f-fd12d40117d8,8bce9854-02f0-486a-8842-2339e2820b5f,False,False,True,False,4.3885508,2.0854876,0.9356582,1.4666541000000002,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,nipple
313,-0.5,0,0.253,0.17444444444444443,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,13affb12-d616-4fe5-bd67-b72cc3b299a6,4a19c0ac-f970-4718-b42b-e0b8357b929d,d94e7a26-5b24-4154-9508-89923109da58,39d8e232-1345-4127-8f82-d57d246e3973,False,False,True,False,3.6314824,2.7558007,1.7666248,2.2716713,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,nipple
314,-0.5,0,0.253,0.17444444444444443,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,1aeb1827-ca1f-43df-98ce-3458375ad4ac,74dc2bcf-1b7a-43a8-a967-6d7ada8148c5,aeb6e411-a824-4548-8803-4418a2806cf5,75842468-3b72-4441-814e-63cb1004b2b4,False,False,False,True,3.824066,2.2736533,2.12121,0.4078945,011_banana.blend,classes,"flatworm, platyhelminth",slug,"nematode, nematode worm, roundworm",banana
315,-0.5,0,0.253,0.17444444444444443,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8513eb0d-0866-4309-bc07-8dcdd11db006,2fe1f658-db00-41e5-8bfe-f14a6052a205,aa8e9dcc-c0ba-4ad1-b049-db92f177ee32,a2ae31c6-46ea-4e6d-bb00-0af2f9b5c984,False,False,False,True,3.1189342,1.9030136000000002,1.5945103999999999,0.61428845,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",banana
316,-0.5,0,0.253,0.17444444444444443,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,6eb10acf-0034-4737-8f88-be90e74e00f7,5e358289-99c8-4879-9452-5a907130395a,430ae44a-e871-42d2-a1d3-cbb52b0137e3,706d0fe9-dcb5-4ab6-944d-a2261841a4c0,False,False,True,True,3.3132985,1.3026833999999998,1.0937078000000002,0.99720716,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
317,-0.5,0,0.253,0.17444444444444443,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,552d6066-1af4-47a1-a37f-f1a2555e11c8,adf921d6-42c8-4e7c-951a-ba0ca89b52da,ed7ccc78-c3be-4f70-bca9-e4922eda1219,b0298155-c067-461e-8114-b1b513167f78,False,False,False,True,3.276018,1.3810954,2.0302990000000003,1.5278287,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",banana
318,-0.5,0,0.253,0.17444444444444443,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b7161a7a-4249-466f-8050-a73f5bca309e,663609b0-f2fc-484d-8220-707cd78f4bde,d44d113e-9f22-43a9-922e-d92d8dfce1ef,1ffb5828-cef9-43a9-be4e-49b5742e956b,False,False,False,False,3.6186540000000003,1.7084370999999998,2.4783301,2.7641187,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",coffee mug
319,-0.5,0,0.253,0.17444444444444443,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,09f31e1c-3d00-473d-908e-91668e96fdfb,ffffa270-46ce-4f55-9dbd-5ba545080f67,d87d263d-8191-4fa7-ad2e-3516a7726e0e,1add1319-974a-4517-931e-3a3bffee7874,False,True,True,True,3.4082396,0.84102625,1.2805227,0.33581594,011_banana.blend,classes,"flatworm, platyhelminth",banana,banana,banana
320,-0.5,0,0.253,0.34888888888888886,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f3db8477-f5e6-40a7-adba-12630f59c63a,b4c72510-eeaa-4f73-adc5-6ccb5052948b,1c4667dd-3fc2-4a9c-bcd5-694a9e1d7d8e,4992c848-8aab-450e-a1e3-7443f974dcf0,False,True,True,True,2.3505232000000005,0.89428854,0.85167843,0.1151317,011_banana.blend,classes,"flatworm, platyhelminth",banana,banana,banana
321,-0.5,0,0.253,0.34888888888888886,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,21737f0b-1529-488b-998d-8e8d9eb77fae,199956fb-2ba3-4e5e-ba25-c1bd94d9a13f,2d8ad1c2-26f7-4fb2-8e02-e3bc1b62dfba,32c37be7-dd77-441d-988b-8501dbae8ee0,False,False,True,True,3.0084186,1.0550878000000001,0.8254443000000001,0.2612678,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
322,-0.5,0,0.253,0.34888888888888886,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,aae37adf-464e-4a9f-af3e-b67a0fd796f3,0762436c-e1cb-4631-b382-6d03660b352b,891d7a5b-839e-4f2e-9e94-89599d272678,24afc84b-fc32-4635-a3c1-87c08fe6f814,False,False,True,True,4.210399,1.7791284,0.8169321999999999,0.48481184,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
323,-0.5,0,0.253,0.34888888888888886,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,36165ed5-1559-4b53-a81c-8472fc43ac14,19e2ff56-6a8b-4ee1-88d8-4fddcdef6dd7,f703f88a-723f-4a3a-a5c8-b01d34418713,d06f6f18-aa3e-4c56-aeee-04e2e1fdc7e9,False,False,True,True,3.2081928,2.8312150000000003,1.6970241999999998,2.1328046,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
324,-0.5,0,0.253,0.34888888888888886,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,e059f425-d867-451c-b626-73f2b2b72a71,0fb1fe47-1885-495f-b507-dce01d7d4974,15b2f4ae-e9e5-40b4-be73-5f3efc13e96a,85641b2a-2758-45da-8dad-7acd0e05926f,False,False,False,True,3.134712,2.072565,2.0293799999999997,0.93707955,011_banana.blend,classes,"flatworm, platyhelminth",slug,"nematode, nematode worm, roundworm",banana
325,-0.5,0,0.253,0.34888888888888886,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,123d0118-2ed6-4986-a36a-ee4fa9010c61,83df46bf-2791-47b9-bbe5-375b9b820a72,9c4e1f82-d8c0-4071-879b-6a4487e97f7f,b051838c-4525-4fc5-b425-ec6d7e33d624,False,False,False,True,2.511167,2.1161307999999996,1.4836254999999998,1.3749713,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",banana
326,-0.5,0,0.253,0.34888888888888886,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,ea2d90e2-da8b-4d64-b888-eb5e167f5961,771bbd88-de9d-4bab-851b-c899c2706346,caf8bf78-d426-4903-9e7e-dd0e921a2110,24820390-1ec7-4b97-affd-df3c221aab2e,False,False,True,True,3.1919603,1.7182909,1.2435273,1.1272876,011_banana.blend,classes,slug,slug,banana,banana
327,-0.5,0,0.253,0.34888888888888886,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,1d3c5db6-ba68-4009-bb3a-614a0dcff2d4,78fca766-dcce-4efa-a6eb-e0fd721854b7,f41cec6b-ddd0-4d22-a8ad-98121a99df51,0543a659-bc15-4581-bf8b-3acd3d603825,False,False,False,True,2.8494599999999997,1.4890263000000001,2.2092905,1.7375652,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth",banana
328,-0.5,0,0.253,0.34888888888888886,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,bd2cd4fa-6de9-4e0e-ba86-b2310fa35457,dc1e66ee-6c4a-4686-8767-35ae142c8805,b420e3b9-5036-4049-87d0-fa7b9c74cf77,a7b2a53b-58c5-491f-b543-9464f8474e7d,False,False,False,False,3.443776,1.7433197,2.385345,2.120359,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth","hook, claw"
329,-0.5,0,0.253,0.34888888888888886,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,91095c67-90d1-457b-b002-19786bf28329,19f54c9f-0b47-4cdc-91b4-fa834b037586,c805df33-0513-456c-822e-8c0e85bebcf2,fe09ffd4-f82a-4d57-9d46-ca69566d8f76,False,True,True,True,2.7609053,0.64041317,1.2342811000000002,0.23962982,011_banana.blend,classes,"flatworm, platyhelminth",banana,banana,banana
330,-0.5,0,0.253,0.5233333333333333,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,655307cc-55b7-49c1-acc3-32759c7520ae,bde51012-90e6-44d9-a421-e2c80b3ddee7,9e580dae-72f6-4e83-9c78-947fb78e7c9c,7fd044bb-cfa4-4e3f-8d17-d579d1210ef2,False,True,True,True,1.7428542,1.1346889,1.1524148,0.016441576,011_banana.blend,classes,"flatworm, platyhelminth",banana,banana,banana
331,-0.5,0,0.253,0.5233333333333333,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b12231af-2bfe-4df3-a6ef-b9131c5f73dd,0036afee-2935-4612-b9ac-7d07b241c3a5,fb42266c-1e58-4280-9906-25964395db42,9ee11ac8-355c-410b-8026-fbcbe0c638d8,False,True,False,True,2.2437382,1.1788208,1.3549173,0.053033695,011_banana.blend,classes,"flatworm, platyhelminth",banana,canoe,banana
332,-0.5,0,0.253,0.5233333333333333,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5ebeddd5-d915-43d5-b72c-62ac82831205,efad6d73-7267-4d47-9066-d97c9bfee716,a6f39221-611c-4e4d-9683-ebf4842a9dba,3e43e94b-5f49-45e4-b9b2-a3374eca37c7,False,False,True,True,3.7429714,1.4316342,0.6623286999999999,0.10019181,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
333,-0.5,0,0.253,0.5233333333333333,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,d673422e-cb6d-4019-b4cd-edf310253de8,b18797d5-6c86-4cb7-a845-07e1366311bc,9b33f01e-0610-4db2-8e7d-10b54c0a59b5,8b97bcc2-40d5-4f94-8a8d-b7858d91449d,False,False,True,True,3.269527,2.590119,1.591965,1.6445591,011_banana.blend,classes,"flatworm, platyhelminth",slug,banana,banana
334,-0.5,0,0.253,0.5233333333333333,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,e946dcfa-274f-483e-8a98-5a4255045649,631a41dc-4392-4ebf-a934-d37939a9127d,31c1ee37-e9c7-40ce-94ce-15d69cdf0292,ac613f55-03da-4af3-97fe-7fe2f00d3852,False,False,False,True,3.2400012,2.1865625,2.1538362999999996,1.1560658000000001,011_banana.blend,classes,"flatworm, platyhelminth",slug,"nematode, nematode worm, roundworm",banana
335,-0.5,0,0.253,0.5233333333333333,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5c1f535f-2881-457f-ab19-22b23467ed7d,ba9467a0-be9d-4585-bc53-bafadfb1125f,de1c7cb1-690e-47fa-98fe-d77faca022e1,832ff0c4-6c41-4a05-ac04-d4e65f9bebc4,False,False,False,False,2.6042366,2.2862513,1.8116561999999998,1.6064428,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth","can opener, tin opener"
336,-0.5,0,0.253,0.5233333333333333,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,16742dda-9b58-4960-b209-e50c17d9f2b2,df82866c-82c1-43aa-b336-39b830c44b70,e8fa15e3-2419-4c11-9fef-2878ceceb1cc,f3b0fa39-c2ad-4a14-86f9-2a6781c171a7,False,False,False,True,3.0331638,1.8400618999999998,1.4393183,1.3831636,011_banana.blend,classes,slug,slug,slug,banana
337,-0.5,0,0.253,0.5233333333333333,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4dfc8628-64c5-4105-92ee-96db5873205d,e350f592-bb95-4c47-bc01-95e19fb2475a,6a55b384-26d8-4abb-a5ef-758d8c817e23,047b1c88-9776-4bfe-b4e1-ad8054df128e,False,False,False,False,2.7332926,1.9303558,2.6476064,2.8656344,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth","hook, claw"
338,-0.5,0,0.253,0.5233333333333333,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a9f2fb74-31ab-4b2a-b8ba-5f49ad5f126a,23d9666d-4b02-4878-bf56-174448417f76,429fdddc-e020-4a2a-84a4-8d4c7332981a,6ace53f6-fbdc-4a0e-b88a-8d9bbcdd3d51,False,False,False,False,3.4190226000000004,1.7081376,2.3995652,1.9809863999999997,011_banana.blend,classes,"flatworm, platyhelminth",slug,"flatworm, platyhelminth","hook, claw"
339,-0.5,0,0.253,0.5233333333333333,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f2c30a8c-99a5-40a4-974b-1d4ab7b4c7ac,5b7655ca-d5f8-4139-afa4-35d3b1a26597,b3467797-78e9-4c41-93e7-f4bb32d99152,edba26bb-ddca-422b-bca1-203f42288b3f,False,True,True,True,2.2842464,0.5893936,1.334454,0.03249915,011_banana.blend,classes,"flatworm, platyhelminth",banana,banana,banana
340,-0.5,0,0.253,0.6977777777777777,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,9e778320-c1bd-4839-bf54-5d87b14baced,ea75cd25-6d1c-45e9-9273-b5ed4eb1e2dd,af95c35a-6d1f-49ff-b759-aa99de345a31,d892b18f-3cff-444a-811f-12043a818773,False,True,False,True,1.2109728000000002,1.2577316,1.6296285,0.06381277,011_banana.blend,classes,"flatworm, platyhelminth",banana,canoe,banana
341,-0.5,0,0.253,0.6977777777777777,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,9afc724b-6845-4446-8425-f467a138a25b,d10f35c7-4f0e-43b5-aa86-4c70a358e592,278b3c92-7228-46e5-ab80-e6f25f499472,46fa3492-d877-4c97-8e79-2af057889ab9,False,False,False,True,1.8235061000000001,1.3064294,2.3163521,0.08016103,011_banana.blend,classes,"flatworm, platyhelminth",canoe,canoe,banana
